year,odometer,cylinders,fuel,manufacture,drive,paint,price,transmission
2008,150382,NaN,0.0,audi,NaN,NaN,NaN,0.0
2018,72700,6,0.0,ram,4wd,NaN,38800,0.0
2021,58962,6,0.0,ram,4wd,black,49000,0.0
2022,7701,8,0.0,ram,4wd,silver,42000,0.0
2018,43783,6,0.0,jeep,4wd,black,42988,1.0
2009,193345,NaN,0.0,toyota,NaN,NaN,6500,0.0
1996,112150,NaN,0.0,lexus,NaN,NaN,8000,0.0
2013,154000,4,1.0,toyota,fwd,NaN,11250,0.0
2013,86335,4,0.0,nissan,fwd,white,7888,0.0
2018,76844,4,0.0,audi,fwd,white,19599,0.0
2019,29867,NaN,0.0,buick,4wd,NaN,NaN,0.0
2010,143200,6,0.0,NaN,fwd,silver,9900,0.0
2015,1000,NaN,0.0,NaN,NaN,NaN,125,0.0
2007,216160,NaN,1.0,gmc,4wd,NaN,8999,0.0
2016,91908,4,0.0,buick,fwd,grey,12800,0.0
2016,97839,NaN,0.0,nissan,4wd,silver,15995,0.0
1991,95410,6,0.0,toyota,fwd,NaN,39995,1.0
2013,103224,NaN,1.0,toyota,fwd,white,NaN,0.0
1975,200,8,0.0,ford,4wd,grey,37995,1.0
2003,64000,6,0.0,pontiac,rwd,silver,3500,0.0
2015,128952,NaN,0.0,bmw,4wd,NaN,251,0.0
2010,182000,NaN,0.0,honda,NaN,NaN,4500,0.0
2006,169540,NaN,0.0,toyota,fwd,red,8995,0.0
2018,33407,8,0.0,chevrolet,rwd,red,43999,1.0
2014,86658,6,0.0,bmw,rwd,blue,22999,0.0
2019,47900,4,0.0,subaru,4wd,grey,14500,0.0
2003,69462,6,0.0,ford,fwd,NaN,6995,0.0
2018,92849,4,0.0,chevrolet,fwd,black,14495,0.0
2012,133475,4,0.0,volkswagen,fwd,black,8900,0.0
2001,144000,NaN,0.0,NaN,NaN,NaN,23000,0.0
2007,90000,8,0.0,dodge,4wd,NaN,7800,0.0
2004,168000,8,0.0,cadillac,4wd,NaN,4000,0.0
2022,5835,NaN,1.0,tesla,4wd,grey,65000,0.0
2009,175220,8,0.0,toyota,fwd,white,NaN,0.0
2014,104081,6,0.0,acura,fwd,black,NaN,0.0
2014,95835,6,0.0,bmw,rwd,white,NaN,0.0
2014,63990,4,0.0,buick,fwd,grey,NaN,0.0
2014,155315,8,0.0,gmc,rwd,white,NaN,0.0
2013,172125,NaN,0.0,subaru,NaN,white,9999,1.0
2014,146103,4,0.0,nissan,fwd,white,NaN,0.0
2008,67300,8,0.0,ford,4wd,black,21500,0.0
2014,94337,6,0.0,toyota,4wd,silver,NaN,0.0
2015,139841,6,0.0,honda,fwd,blue,NaN,0.0
2003,200000,NaN,0.0,NaN,NaN,NaN,1500,0.0
2015,129091,8,0.0,nissan,4wd,black,NaN,0.0
1970,29000,8,0.0,chevrolet,rwd,white,17500,1.0
2003,200000,NaN,0.0,NaN,NaN,NaN,3500,0.0
2013,156406,NaN,0.0,mitsubishi,NaN,NaN,NaN,1.0
2012,121769,NaN,0.0,nissan,fwd,white,8995,0.0
2021,47195,6,0.0,ram,4wd,white,62000,0.0
2014,91400,6,0.0,dodge,rwd,NaN,NaN,0.0
2021,62474,6,0.0,ram,4wd,NaN,48000,0.0
2006,289000,NaN,0.0,NaN,NaN,NaN,2900,0.0
2020,50200,NaN,0.0,ford,4wd,white,NaN,0.0
2012,141000,4,0.0,toyota,fwd,NaN,9500,0.0
2020,23868,NaN,NaN,gmc,NaN,NaN,75988,NaN
2021,20294,NaN,0.0,ram,4wd,white,54985,0.0
2015,81118,NaN,0.0,honda,NaN,grey,20885,0.0
2015,66105,NaN,0.0,dodge,rwd,green,29995,1.0
2011,54746,NaN,1.0,nissan,fwd,silver,8999,0.0
2008,113405,NaN,0.0,toyota,fwd,white,8999,0.0
2016,22129,NaN,0.0,ford,rwd,yellow,23885,0.0
2021,7539,NaN,0.0,ford,4wd,white,88985,0.0
2014,105916,NaN,0.0,jeep,4wd,grey,25885,1.0
2005,173306,NaN,0.0,chevrolet,NaN,black,14885,0.0
1994,59215,NaN,0.0,toyota,NaN,green,NaN,0.0
2011,95802,NaN,0.0,nissan,4wd,white,14885,0.0
1976,45000,NaN,0.0,NaN,NaN,NaN,25000,0.0
1977,66880,8,0.0,chevrolet,rwd,white,1500,1.0
1976,45000,NaN,0.0,NaN,NaN,NaN,25000,0.0
2003,168944,6,0.0,mercedes,rwd,blue,3995,0.0
2013,168350,4,1.0,toyota,NaN,grey,11500,0.0
2003,150150,6,0.0,NaN,fwd,white,2995,0.0
2011,143425,NaN,1.0,chevrolet,4wd,white,15999,0.0
2002,129000,NaN,0.0,dodge,NaN,NaN,2500,0.0
2006,153327,NaN,0.0,NaN,NaN,blue,7999,0.0
2013,126000,NaN,0.0,honda,NaN,white,10500,0.0
2014,77900,4,0.0,nissan,fwd,white,12900,0.0
2004,216000,NaN,0.0,toyota,NaN,NaN,4200,0.0
2010,74032,NaN,0.0,chevrolet,NaN,orange,NaN,1.0
1956,4200,NaN,0.0,NaN,NaN,NaN,30000,0.0
2005,153928,NaN,1.0,honda,NaN,silver,5500,0.0
2014,84848,NaN,0.0,subaru,NaN,NaN,16995,1.0
2015,100110,6,0.0,dodge,fwd,NaN,29900,0.0
1998,193966,6,0.0,toyota,4wd,NaN,8995,0.0
2007,169766,8,0.0,lexus,rwd,blue,13750,0.0
2005,81100,8,0.0,ford,4wd,black,52995,0.0
2004,111000,4,0.0,saturn,NaN,NaN,3500,0.0
2012,141000,6,0.0,chrysler,fwd,white,7900,0.0
2010,129000,6,0.0,cadillac,4wd,silver,9900,0.0
2005,135000,4,0.0,NaN,fwd,silver,4900,0.0
2006,142130,8,0.0,chrysler,rwd,blue,4400,0.0
2009,130000,4,0.0,toyota,fwd,blue,6900,0.0
2014,100448,4,0.0,honda,fwd,grey,9500,0.0
2010,133000,6,0.0,chrysler,fwd,black,6900,0.0
2009,85000,6,0.0,jeep,fwd,blue,8500,0.0
2012,112000,6,0.0,ford,fwd,grey,12900,0.0
2022,13000,NaN,1.0,tesla,rwd,red,42900,0.0
2007,148000,4,1.0,toyota,NaN,grey,7900,0.0
2010,123000,4,0.0,nissan,fwd,blue,7900,0.0
2012,175000,NaN,0.0,NaN,NaN,NaN,3500,0.0
2018,60000,4,0.0,toyota,fwd,red,14900,0.0
2019,91285,NaN,NaN,nissan,NaN,NaN,21988,NaN
2018,87524,8,0.0,nissan,4wd,silver,22249,0.0
2016,56855,NaN,0.0,NaN,NaN,black,NaN,0.0
2020,60052,8,0.0,ram,4wd,white,NaN,0.0
2014,134241,NaN,0.0,subaru,NaN,white,13999,0.0
2019,60234,4,0.0,hyundai,fwd,NaN,NaN,0.0
2000,124300,NaN,0.0,NaN,rwd,NaN,7900,0.0
2007,145436,4,0.0,honda,fwd,black,8450,0.0
2007,132000,6,0.0,honda,4wd,NaN,11995,0.0
2007,171000,6,0.0,toyota,fwd,white,11995,0.0
2017,112695,NaN,0.0,toyota,4wd,silver,NaN,0.0
2003,144442,NaN,0.0,honda,NaN,green,6995,0.0
2020,52877,6,0.0,jeep,4wd,white,38988,1.0
2021,47108,6,0.0,chevrolet,4wd,black,29655,0.0
2002,195000,6,0.0,jeep,4wd,red,2500,0.0
2017,128777,NaN,0.0,NaN,fwd,black,NaN,0.0
2016,33642,NaN,0.0,chevrolet,4wd,NaN,21280,0.0
2015,124857,4,0.0,bmw,rwd,white,10995,0.0
2015,98961,4,0.0,nissan,fwd,red,8450,0.0
1989,71000,8,0.0,NaN,rwd,black,11500,0.0
2018,29495,NaN,0.0,volkswagen,fwd,white,20985,0.0
2019,50658,NaN,0.0,toyota,fwd,silver,22985,0.0
2001,152300,6,0.0,acura,fwd,red,5950,0.0
2018,36458,NaN,0.0,subaru,4wd,NaN,22500,0.0
2004,148209,NaN,0.0,NaN,rwd,NaN,6985,0.0
2012,33790,4,0.0,ford,fwd,white,29999,0.0
2012,96600,4,0.0,honda,fwd,black,11450,0.0
2018,55870,NaN,0.0,nissan,fwd,blue,16985,0.0
2018,88153,NaN,0.0,toyota,fwd,black,21985,0.0
2019,126078,NaN,0.0,nissan,fwd,white,17985,0.0
2019,65028,NaN,0.0,nissan,fwd,black,18904,0.0
2008,68954,NaN,0.0,NaN,rwd,black,29985,0.0
2012,100990,NaN,0.0,NaN,rwd,white,12985,0.0
1990,280000,NaN,0.0,NaN,NaN,NaN,14,0.0
2017,59804,4,0.0,chevrolet,fwd,white,NaN,0.0
2018,46000,4,1.0,ford,NaN,NaN,12900,0.0
2013,51292,NaN,0.0,nissan,rwd,blue,18985,1.0
2016,40266,NaN,0.0,NaN,4wd,black,33985,0.0
2019,56337,NaN,0.0,nissan,fwd,blue,23721,0.0
2021,19731,NaN,0.0,nissan,fwd,black,19985,0.0
2017,79777,8,0.0,ram,rwd,red,23400,0.0
2013,107116,NaN,0.0,NaN,4wd,black,18466,0.0
2020,36234,6,0.0,ram,4wd,silver,31200,0.0
2017,86020,NaN,0.0,NaN,4wd,black,28985,0.0
2013,99726,NaN,NaN,ford,NaN,NaN,27988,NaN
2020,71678,8,0.0,chevrolet,rwd,white,32650,0.0
2017,46765,NaN,0.0,subaru,NaN,black,NaN,1.0
2013,86358,NaN,0.0,volkswagen,fwd,black,13985,0.0
2019,25877,NaN,0.0,nissan,fwd,silver,22985,0.0
2020,24900,NaN,0.0,toyota,NaN,NaN,24900,0.0
2008,110721,NaN,0.0,mitsubishi,fwd,grey,7985,1.0
2022,14474,6,0.0,toyota,4wd,grey,NaN,0.0
2008,179874,6,0.0,NaN,NaN,black,4995,0.0
2019,70690,NaN,0.0,nissan,4wd,silver,17985,0.0
2013,140560,NaN,0.0,NaN,4wd,silver,15985,0.0
2013,114891,NaN,0.0,NaN,rwd,silver,13754,0.0
2019,21289,NaN,0.0,nissan,4wd,white,23985,0.0
2015,41520,NaN,0.0,NaN,4wd,grey,40985,0.0
2019,53561,NaN,0.0,subaru,4wd,NaN,19985,0.0
2020,24949,NaN,0.0,nissan,fwd,silver,18985,0.0
2020,67238,NaN,0.0,nissan,fwd,silver,15985,1.0
2013,91970,NaN,0.0,NaN,rwd,blue,12985,0.0
2013,109579,NaN,0.0,volkswagen,NaN,blue,10999,0.0
2013,103880,NaN,0.0,NaN,rwd,black,19985,0.0
2012,116851,NaN,0.0,NaN,4wd,black,14985,0.0
2003,166571,8,0.0,ford,4wd,silver,4000,0.0
1990,125000,8,0.0,NaN,rwd,white,9200,0.0
2018,56540,NaN,0.0,nissan,fwd,white,13985,0.0
2007,138065,4,0.0,subaru,4wd,grey,5800,0.0
2015,160133,NaN,0.0,toyota,fwd,silver,14985,0.0
2005,164037,6,0.0,nissan,4wd,silver,4000,0.0
1998,208295,4,0.0,saturn,fwd,red,2300,0.0
2018,81661,NaN,0.0,nissan,fwd,white,13985,0.0
2005,221000,6,0.0,toyota,fwd,blue,3500,0.0
2017,64638,NaN,0.0,subaru,4wd,white,14985,0.0
2020,18177,NaN,0.0,nissan,rwd,white,27985,0.0
2010,148493,NaN,0.0,NaN,4wd,grey,12695,0.0
2003,185643,8,0.0,dodge,4wd,red,4000,0.0
2007,91107,8,0.0,dodge,rwd,red,6000,0.0
2018,43689,4,0.0,toyota,fwd,silver,14000,0.0
2009,146006,6,0.0,nissan,fwd,blue,3800,0.0
2009,149250,4,0.0,subaru,4wd,grey,5500,0.0
2004,129984,NaN,1.0,toyota,fwd,blue,8995,0.0
2008,172518,6,0.0,chrysler,rwd,silver,3500,0.0
2012,116612,4,0.0,subaru,4wd,white,16933,0.0
2004,171479,4,0.0,nissan,fwd,grey,3500,0.0
2013,86078,4,0.0,hyundai,fwd,blue,6500,0.0
2016,120735,NaN,0.0,nissan,fwd,green,10985,0.0
2010,130432,4,0.0,kia,fwd,white,5000,0.0
2007,103051,8,0.0,mitsubishi,rwd,brown,6800,0.0
2019,42928,NaN,0.0,nissan,fwd,grey,16985,0.0
2003,163346,6,0.0,NaN,rwd,brown,4000,0.0
2002,182343,6,0.0,lexus,fwd,silver,4000,0.0
2015,120508,NaN,0.0,chevrolet,NaN,NaN,9995,0.0
2013,81425,4,0.0,bmw,fwd,white,6500,0.0
2004,181478,6,0.0,chevrolet,4wd,brown,5000,0.0
2020,61154,NaN,0.0,nissan,NaN,silver,28608,0.0
2007,190910,8,0.0,chevrolet,rwd,white,4600,0.0
2000,154751,6,0.0,honda,rwd,white,4500,0.0
2020,61528,6,0.0,bmw,4wd,blue,50898,0.0
2018,50575,NaN,0.0,nissan,fwd,white,21985,0.0
2006,148798,6,0.0,ford,rwd,red,5800,0.0
2009,129064,6,0.0,dodge,4wd,grey,5800,0.0
2002,199927,6,0.0,infiniti,fwd,white,4500,0.0
2002,199927,6,0.0,infiniti,fwd,white,4500,0.0
2009,132420,4,0.0,toyota,fwd,black,7000,0.0
2012,68391,4,0.0,ford,fwd,silver,6500,0.0
2009,153284,6,0.0,honda,fwd,NaN,8450,0.0
2018,76800,6,1.0,chrysler,fwd,white,25995,0.0
2010,89140,4,0.0,honda,fwd,grey,10950,0.0
2020,42590,NaN,0.0,toyota,fwd,black,NaN,0.0
2007,144869,6,0.0,infiniti,4wd,NaN,7950,0.0
2022,2500,NaN,1.0,NaN,NaN,NaN,NaN,0.0
2014,94000,4,0.0,audi,fwd,white,13995,0.0
2008,161000,6,0.0,volvo,4wd,grey,1500,0.0
2012,119000,4,0.0,volkswagen,fwd,silver,1500,0.0
2003,158000,4,0.0,toyota,fwd,silver,6999,0.0
2014,113000,4,0.0,subaru,4wd,silver,1500,0.0
2016,157000,6,0.0,ram,4wd,white,1500,0.0
2013,156000,8,0.0,ram,rwd,silver,1500,0.0
2015,122000,6,0.0,nissan,rwd,white,1500,0.0
2013,139000,4,0.0,nissan,fwd,white,1500,0.0
2008,160000,6,0.0,nissan,4wd,yellow,1500,0.0
2013,147000,4,0.0,nissan,fwd,silver,1500,1.0
2014,90000,6,0.0,NaN,rwd,black,1500,0.0
2006,145000,6,0.0,NaN,rwd,black,6999,0.0
2016,112000,6,0.0,NaN,4wd,white,1500,0.0
2014,62000,6,0.0,jaguar,rwd,blue,1500,0.0
2014,114000,6,0.0,infiniti,rwd,silver,1500,0.0
2018,85000,6,0.0,infiniti,rwd,blue,1500,0.0
2005,166000,8,0.0,NaN,4wd,white,1500,0.0
2014,76000,4,0.0,ford,fwd,silver,1500,1.0
2015,122000,4,0.0,ford,fwd,grey,1500,0.0
2021,13000,6,1.0,ford,4wd,silver,1500,0.0
2010,53000,8,0.0,chevrolet,rwd,black,1500,1.0
2014,125000,8,0.0,bmw,rwd,white,1500,0.0
2003,117000,6,0.0,bmw,rwd,blue,1500,0.0
2007,127000,6,0.0,acura,4wd,grey,1500,0.0
2001,231000,4,0.0,audi,4wd,black,4750,0.0
2002,248368,NaN,0.0,chevrolet,4wd,green,NaN,0.0
2016,83500,4,0.0,hyundai,fwd,white,11995,0.0
2020,16500,4,0.0,mini,4wd,black,27500,0.0
2013,169379,4,0.0,toyota,fwd,green,9899,0.0
2011,112206,4,0.0,toyota,fwd,grey,10499,0.0
2004,125237,4,0.0,toyota,fwd,white,6199,0.0
2005,94189,4,0.0,toyota,fwd,red,6999,0.0
2008,136994,4,0.0,hyundai,fwd,white,5299,0.0
2013,122907,4,0.0,toyota,fwd,white,9899,0.0
2010,135525,4,0.0,,fwd,silver,8999,0.0
2006,161313,4,0.0,kia,fwd,red,3899,0.0
2012,97206,8,0.0,lexus,4wd,white,21999,0.0
2009,114844,4,0.0,toyota,fwd,brown,7899,0.0
2009,129491,8,0.0,lexus,4wd,white,29999,0.0
2014,111743,4,0.0,honda,fwd,black,12499,0.0
2010,134472,4,0.0,hyundai,fwd,silver,6199,0.0
2017,187000,NaN,0.0,nissan,NaN,NaN,14500,0.0
1987,280000,NaN,0.0,mercedes,NaN,blue,3950,0.0
2004,130158,4,0.0,honda,fwd,grey,6499,0.0
2000,125910,6,0.0,toyota,fwd,white,5899,0.0
2011,125887,4,0.0,toyota,fwd,grey,10899,0.0
2022,14569,6,0.0,NaN,4wd,NaN,56946,0.0
2020,18437,6,0.0,NaN,4wd,white,47782,0.0
2019,5909,4,0.0,NaN,fwd,black,26953,0.0
2021,40513,4,0.0,subaru,4wd,white,37933,0.0
2019,61794,NaN,0.0,honda,fwd,red,21995,0.0
2014,59738,NaN,0.0,land,4wd,NaN,396,0.0
1953,88888,6,0.0,chevrolet,rwd,red,24500,1.0
2007,176874,6,0.0,NaN,NaN,black,7495,0.0
2014,133877,4,0.0,NaN,NaN,silver,7995,0.0
2013,133820,NaN,0.0,NaN,NaN,blue,8995,0.0
2008,199250,6,0.0,NaN,4wd,silver,8495,0.0
2009,128410,4,0.0,NaN,fwd,blue,5495,0.0
2009,189879,4,0.0,NaN,NaN,blue,6495,0.0
2004,132500,8,0.0,,NaN,red,4995,0.0
2018,26969,6,0.0,ram,rwd,NaN,NaN,0.0
2016,39391,8,0.0,bmw,rwd,grey,28580,0.0
2016,46417,NaN,NaN,ford,NaN,NaN,17988,NaN
2020,60494,4,0.0,jeep,fwd,NaN,NaN,0.0
2020,41035,NaN,0.0,honda,fwd,white,NaN,0.0
2013,119358,6,0.0,dodge,NaN,NaN,9995,0.0
2005,109334,6,0.0,nissan,NaN,NaN,10750,0.0
2012,106852,4,0.0,NaN,NaN,NaN,10750,0.0
2014,104478,6,0.0,kia,NaN,NaN,11450,0.0
2017,112577,4,0.0,hyundai,NaN,NaN,13450,0.0
2012,75646,6,0.0,acura,NaN,NaN,13995,0.0
2014,109185,6,0.0,infiniti,NaN,NaN,14750,0.0
2011,114180,6,0.0,nissan,NaN,NaN,16995,1.0
2011,96832,8,0.0,NaN,NaN,NaN,21995,0.0
2012,83470,6,0.0,bmw,rwd,NaN,13955,0.0
2004,170000,4,0.0,toyota,NaN,white,5500,0.0
2013,88000,NaN,0.0,nissan,NaN,NaN,16500,0.0
2009,153000,6,0.0,nissan,NaN,blue,6350,0.0
2016,6967,6,0.0,dodge,fwd,NaN,39900,0.0
2010,157310,8,0.0,dodge,rwd,black,11995,0.0
2014,81745,6,0.0,honda,fwd,white,17995,0.0
2017,96734,4,0.0,hyundai,NaN,NaN,17995,0.0
1999,77317,8,0.0,lincoln,rwd,custom,7995,0.0
2013,82707,NaN,0.0,hyundai,NaN,black,10995,0.0
2017,40079,NaN,0.0,chevrolet,fwd,NaN,17777,0.0
2012,127640,8,1.0,gmc,NaN,white,17595,0.0
2012,104866,6,0.0,honda,fwd,NaN,14999,0.0
2014,84489,4,0.0,mini,fwd,NaN,12495,0.0
2008,93300,8,0.0,NaN,rwd,silver,24499,0.0
2016,71000,6,0.0,rover,4wd,black,29500,0.0
2020,6953,NaN,0.0,NaN,NaN,black,NaN,0.0
2019,64620,4,1.0,kia,fwd,NaN,24995,0.0
2013,94434,NaN,0.0,honda,NaN,NaN,NaN,0.0
1998,174271,4,0.0,toyota,4wd,white,24995,1.0
1991,69562,8,0.0,chevrolet,fwd,NaN,24995,0.0
2020,59680,4,0.0,jeep,4wd,black,33428,0.0
2018,12000,4,0.0,subaru,4wd,blue,16750,0.0
2020,55194,4,0.0,gmc,fwd,silver,NaN,0.0
2008,173000,8,0.0,lexus,rwd,NaN,18000,1.0
2016,58500,6,0.0,nissan,rwd,white,25900,0.0
2021,46772,8,0.0,ford,4wd,NaN,42889,0.0
2016,105800,4,0.0,ford,fwd,black,10463,0.0
2013,145000,4,0.0,dodge,fwd,NaN,5199,1.0
2012,136000,4,0.0,toyota,fwd,silver,9700,0.0
2020,58853,6,0.0,chevrolet,rwd,black,NaN,0.0
2011,94071,4,0.0,audi,4wd,NaN,11795,1.0
2021,5000,6,0.0,ford,4wd,black,54900,0.0
2005,220000,4,0.0,honda,fwd,black,4500,0.0
2021,15900,4,1.0,toyota,4wd,red,44900,0.0
2020,24490,8,0.0,ram,rwd,black,42900,0.0
2015,38507,6,0.0,toyota,4wd,silver,30988,0.0
2022,3250,6,0.0,toyota,rwd,yellow,54900,0.0
1969,1,NaN,0.0,NaN,NaN,NaN,26500,0.0
2014,96940,6,0.0,chrysler,4wd,white,16495,0.0
2020,38580,6,0.0,honda,NaN,NaN,36832,0.0
2021,16746,4,0.0,honda,fwd,NaN,26689,1.0
2021,38802,4,0.0,honda,fwd,NaN,25660,1.0
NaN,77684,6,0.0,NaN,NaN,NaN,32987,0.0
2013,81345,NaN,0.0,bmw,NaN,NaN,NaN,0.0
2008,138000,6,0.0,acura,4wd,white,6500,0.0
2015,170000,4,0.0,nissan,fwd,black,4700,0.0
2001,394060,8,0.0,ford,4wd,custom,12988,0.0
2013,161000,4,0.0,NaN,fwd,black,10500,0.0
2010,193194,NaN,0.0,gmc,NaN,NaN,13500,0.0
2014,118120,NaN,0.0,NaN,rwd,NaN,240,0.0
2010,190000,4,0.0,subaru,NaN,NaN,5500,0.0
2002,167386,NaN,NaN,toyota,NaN,NaN,12988,NaN
2018,59899,6,0.0,ram,4wd,silver,NaN,0.0
2020,65965,4,0.0,toyota,rwd,red,29500,0.0
2018,61081,8,0.0,dodge,rwd,green,31500,1.0
2018,71365,6,0.0,kia,fwd,grey,22987,0.0
2016,60031,NaN,0.0,mazda,fwd,white,19995,0.0
2009,149000,NaN,0.0,ford,NaN,NaN,6999,0.0
2021,29500,NaN,1.0,tesla,4wd,white,50000,0.0
2016,85985,6,0.0,dodge,rwd,NaN,17955,0.0
2016,24300,NaN,0.0,lexus,NaN,grey,31000,0.0
2018,21764,NaN,0.0,ford,fwd,black,NaN,0.0
1998,161706,6,0.0,NaN,NaN,NaN,25950,1.0
NaN,28960,4,0.0,NaN,NaN,NaN,26455,0.0
2008,80000,NaN,1.0,nissan,NaN,NaN,4000,0.0
2014,105000,NaN,1.0,NaN,NaN,white,33000,0.0
2001,69000,6,0.0,dodge,rwd,white,22500,0.0
2011,114000,NaN,0.0,ford,NaN,NaN,5450,0.0
2019,66108,4,0.0,nissan,fwd,NaN,16595,0.0
2007,192000,NaN,0.0,gmc,NaN,NaN,6450,0.0
2002,87000,NaN,0.0,ford,NaN,NaN,3495,0.0
2013,103000,4,0.0,chrysler,NaN,NaN,5450,0.0
2015,98000,NaN,0.0,kia,NaN,NaN,6450,0.0
2003,201000,NaN,0.0,chevrolet,NaN,NaN,5495,0.0
2020,21000,8,0.0,NaN,4wd,black,60000,0.0
2021,3556,8,0.0,NaN,4wd,black,80000,0.0
1963,70000,6,0.0,dodge,rwd,grey,12000,1.0
2006,289000,NaN,0.0,NaN,NaN,NaN,2900,0.0
2005,192000,NaN,0.0,cadillac,NaN,NaN,2900,0.0
2000,119275,8,0.0,NaN,4wd,NaN,25950,1.0
2019,25129,NaN,1.0,chevrolet,fwd,white,24776,0.0
2022,19494,NaN,0.0,ford,rwd,grey,51678,0.0
2019,64301,NaN,0.0,gmc,fwd,silver,20693,0.0
2019,38238,NaN,0.0,toyota,fwd,NaN,23436,0.0
2006,183000,6,0.0,NaN,rwd,silver,4800,1.0
NaN,32250,6,0.0,NaN,NaN,NaN,32990,0.0
2017,46081,4,0.0,nissan,4wd,NaN,20955,0.0
1996,244000,NaN,0.0,acura,NaN,NaN,8500,1.0
2017,61831,4,1.0,NaN,fwd,blue,23987,0.0
2016,81406,6,0.0,NaN,4wd,NaN,26995,0.0
2015,51911,6,0.0,toyota,fwd,NaN,25955,0.0
2019,23979,4,0.0,bmw,4wd,NaN,34952,0.0
2015,107326,6,0.0,ram,rwd,NaN,20955,0.0
2019,61534,6,0.0,dodge,fwd,NaN,46900,0.0
2007,160223,NaN,0.0,gmc,NaN,NaN,12500,0.0
2000,2,NaN,0.0,NaN,NaN,NaN,2300,0.0
2019,61140,NaN,0.0,nissan,fwd,blue,14600,0.0
2020,45770,NaN,0.0,NaN,rwd,white,46800,0.0
2021,27508,NaN,1.0,audi,NaN,white,41800,0.0
2020,47990,NaN,0.0,ford,fwd,white,19900,0.0
2017,26465,NaN,0.0,ford,rwd,blue,53700,1.0
2019,29498,NaN,0.0,chevrolet,4wd,white,49900,0.0
2011,177380,NaN,0.0,kia,fwd,silver,4700,1.0
2018,37772,NaN,0.0,hyundai,fwd,black,20700,0.0
2019,45770,NaN,0.0,dodge,fwd,silver,20200,0.0
2021,38625,NaN,0.0,toyota,fwd,NaN,20600,0.0
2020,61340,NaN,0.0,dodge,fwd,silver,20500,0.0
2019,22532,NaN,0.0,chevrolet,4wd,NaN,49900,0.0
2021,45690,NaN,0.0,hyundai,fwd,white,23500,0.0
2021,53850,NaN,0.0,ram,4wd,silver,48700,0.0
2021,35028,NaN,0.0,toyota,4wd,silver,39400,0.0
2021,40340,NaN,0.0,mazda,fwd,black,20500,0.0
2021,21160,NaN,0.0,chevrolet,NaN,NaN,25700,0.0
2020,42395,NaN,0.0,bmw,NaN,silver,27500,0.0
2020,52970,NaN,0.0,kia,fwd,white,17800,0.0
2021,32235,NaN,0.0,infiniti,rwd,white,29700,0.0
2021,41495,NaN,0.0,jeep,4wd,black,32900,0.0
2022,26205,NaN,0.0,ford,NaN,blue,36800,0.0
2019,23125,NaN,0.0,NaN,fwd,blue,27900,0.0
2020,70423,NaN,0.0,buick,fwd,white,16700,0.0
2021,38172,NaN,0.0,ford,fwd,red,22500,0.0
2018,35388,NaN,0.0,NaN,rwd,red,48100,0.0
2018,40640,NaN,0.0,honda,NaN,white,30900,0.0
2022,1395,NaN,0.0,gmc,4wd,NaN,61700,0.0
2021,36195,NaN,0.0,hyundai,fwd,silver,20900,0.0
2020,44823,NaN,0.0,ford,4wd,white,52900,0.0
2019,21475,NaN,0.0,lexus,rwd,silver,38500,0.0
2021,41032,NaN,0.0,hyundai,fwd,silver,20700,0.0
2018,58318,NaN,0.0,jeep,4wd,NaN,35500,0.0
2019,19900,NaN,0.0,ford,fwd,NaN,21700,0.0
2020,53612,NaN,0.0,nissan,NaN,blue,23900,0.0
2020,50315,NaN,0.0,mazda,NaN,NaN,25700,0.0
2021,38980,NaN,0.0,chevrolet,fwd,black,25300,0.0
2020,50648,NaN,0.0,hyundai,fwd,black,21700,0.0
2019,52100,NaN,0.0,nissan,NaN,NaN,20800,0.0
2021,49148,NaN,0.0,dodge,rwd,white,30900,0.0
2019,66468,NaN,0.0,dodge,fwd,NaN,19900,0.0
2018,63583,NaN,0.0,jaguar,NaN,white,29400,0.0
2021,27870,NaN,0.0,cadillac,4wd,black,91900,0.0
2020,44775,NaN,0.0,chevrolet,rwd,black,38600,0.0
2020,50810,NaN,0.0,nissan,fwd,silver,19900,0.0
2019,34475,NaN,0.0,NaN,rwd,white,30900,0.0
2020,41960,NaN,0.0,cadillac,4wd,white,68800,0.0
2017,122660,NaN,0.0,hyundai,fwd,silver,11300,0.0
2018,32025,NaN,0.0,chevrolet,fwd,white,25900,0.0
2018,48305,NaN,0.0,cadillac,NaN,NaN,27300,0.0
2019,11170,NaN,0.0,chevrolet,fwd,white,25300,0.0
2021,1780,NaN,0.0,honda,fwd,silver,31900,0.0
2020,62036,NaN,0.0,gmc,4wd,black,40900,0.0
2021,54105,NaN,0.0,chevrolet,NaN,white,19900,0.0
2019,46650,NaN,0.0,gmc,4wd,white,47500,0.0
2018,60455,NaN,0.0,ford,4wd,white,20800,0.0
2021,71065,NaN,0.0,ram,4wd,white,57600,0.0
2020,33465,NaN,0.0,volvo,NaN,black,39900,0.0
2021,27825,NaN,0.0,ford,4wd,silver,21900,0.0
2021,37688,NaN,0.0,hyundai,fwd,white,18700,0.0
2021,18275,NaN,0.0,buick,fwd,white,26900,0.0
2021,23540,NaN,0.0,cadillac,4wd,black,92700,0.0
2020,40105,NaN,0.0,honda,fwd,silver,31900,0.0
2021,37772,NaN,0.0,dodge,rwd,white,32900,0.0
2019,38445,NaN,0.0,acura,NaN,NaN,35900,0.0
